000651	717630830456	1245	8
000652	717655830216	1245	8
000653	717680829976	1245	8
000654	717705829736	1245	8
000655	717730829416	1245	8
000656	717755829176	1245	8
000657	717780828936	1245	8
000658	717805828696	1245	8
000659	717830828456	1245	8
000660	717855828216	1245	8
000661	717880827976	1245	8
000662	717905827736	1245	8
000663	717930827496	1245	8
000664	717955827176	1245	8
000665	717980826936	1245	8
000666	718005826696	1245	8
000667	718030826456	1245	8
000668	718055826216	1245	8
000669	718080825976	1245	8
000670	718105825656	1245	8
000671	718130825416	1245	8
000672	718155825176	1245	8
000673	718180824936	1245	8
000674	718205824696	1245	8
000675	718230824456	1245	8
000676	718255824136	1245	8
000677	718280823896	1245	8
000678	718305823656	1245	8
000679	718330823416	1245	8
000680	718355823176	1245	8
000681	718380822936	1245	8
000682	718405822616	1245	8
000683	718430822376	1245	8
000684	718455822136	1245	8
000685	718480821896	1245	8
000686	718505821656	1245	8
000687	718530821336	1245	8
000688	718555821096	1245	8
000689	718580820856	1245	8
000690	718605820616	1245	8
000691	718630820376	1245	8
000692	718655820136	1245	8
000693	718680819896	1245	8
000694	718705819656	1245	8
000695	718730819416	1245	8
000696	718755819176	1245	8
000697	718780818936	1245	8
000698	718805818696	1245	8
000699	718830818456	1245	8
000700	718855818216	1245	8
000701	718880817976	1245	8
000702	718905817656	1245	8
000703	718930817416	1245	8
000704	718955817176	1245	8
000705	718980816936	1245	8
000706	719005816696	1245	8
000707	719030816456	1245	8
000708	719055816296	1245	8
000709	719080816056	1245	8
000710	719105815816	1245	8
000711	719130815576	1245	8
000712	719155815336	1245	8
000713	719180815176	1245	8
000714	719205814856	1245	8
000715	719230814616	1245	8
000716	719255814376	1245	8
000717	719280814136	1245	8
000718	719305813896	1245	8
000719	719330813656	1245	8
000720	719355813416	1245	8
000721	719380813176	1245	8
000722	719405812936	1245	8
000723	719430812696	1245	8
000724	719455812456	1245	8
000725	719480812216	1245	8
000726	719505811976	1245	8
000727	719530811816	1245	8
000728	719555811576	1245	8
000729	719580811336	1245	8
000730	719605811096	1245	8
000731	719630810856	1245	8
000732	719655810616	1245	8
000733	719680810376	1245	8
000734	719705810136	1245	8
000735	719730809896	1245	8
000736	719755809656	1245	8
000737	719780809496	1245	8
000738	719805809256	1245	8
000739	719830809016	1245	8
000740	719855808776	1245	8
000741	719880808536	1245	8
000742	719905808216	1245	8
000743	719930807976	1245	8
000744	719955807736	1245	8
000745	719980807576	1245	8
000746	720005807336	1245	8
000747	720030807096	1245	8
000748	720055806856	1245	8
000749	720080806616	1245	8
000750	720105806376	1245	8
000751	720130806136	1245	8
000752	720155805896	1245	8
000753	720180805656	1245	8
000754	720205805416	1245	8
000755	720230805176	1245	8
000756	720255804936	1245	8
000757	720280804696	1245	8
000758	720305804456	1245	8
000759	720330804216	1245	8
000760	720355803976	1245	8
000761	720380803736	1245	8
000762	720405803576	1245	8
000763	720430803336	1245	8
000764	720455803096	1245	8
000765	720480802856	1245	8
000766	720505802616	1245	8
000767	720530802376	1245	8
000768	720555802136	1245	8
000769	720580801896	1245	8
000770	720605801736	1245	8
000771	720630801496	1245	8
000772	720655801256	1245	8
000773	720680801016	1245	8
000774	720705800776	1245	8
000775	720730800536	1245	8
000776	720755800376	1245	8
000777	720780800136	1245	8
000778	720805799896	1245	8
000779	720830799656	1245	8
000780	720855799416	1245	8
000781	720880799256	1245	8
000782	720905799016	1245	8
000783	720930798776	1245	8
000784	720955798536	1245	8
